symbol,name,timestamp,open,high,low,close,volume
HDFCBANK,HDFC Bank Ltd,2026-08-10 15:30:00,1686.27,1688.71,1685.01,1686.27,125410
HDFCBANK,HDFC Bank Ltd,2026-08-11 09:30:00,1675.21,1677.05,1671.06,1675.21,64163
HDFCBANK,HDFC Bank Ltd,2026-08-11 10:00:00,1671.77,1675.78,1670.94,1671.77,327396
HDFCBANK,HDFC Bank Ltd,2026-08-11 10:30:00,1672.93,1678.69,1671.05,1672.93,57898
HDFCBANK,HDFC Bank Ltd,2026-08-11 11:00:00,1673.3,1675.82,1671.62,1673.3,357333
HDFCBANK,HDFC Bank Ltd,2026-08-11 11:30:00,1672.79,1673.64,1672.63,1672.79,127861
HDFCBANK,HDFC Bank Ltd,2026-08-11 12:00:00,1667.15,1671.66,1666.0,1667.15,411880
HDFCBANK,HDFC Bank Ltd,2026-08-11 12:30:00,1673.32,1674.46,1672.06,1673.32,388525
HDFCBANK,HDFC Bank Ltd,2026-08-11 13:00:00,1683.27,1686.54,1681.57,1683.27,410032
HDFCBANK,HDFC Bank Ltd,2026-08-11 13:30:00,1680.96,1683.14,1680.46,1680.96,351141
HDFCBANK,HDFC Bank Ltd,2026-08-11 14:00:00,1683.91,1686.78,1683.52,1683.91,149259
HDFCBANK,HDFC Bank Ltd,2026-08-11 14:30:00,1696.59,1699.17,1692.06,1696.59,333200
HDFCBANK,HDFC Bank Ltd,2026-08-11 15:00:00,1688.05,1689.6,1684.82,1688.05,29580
HDFCBANK,HDFC Bank Ltd,2026-08-11 15:30:00,1701.26,1702.43,1698.9,1701.26,172108
HDFCBANK,HDFC Bank Ltd,2026-08-12 09:30:00,1699.14,1701.14,1697.84,1699.14,101405
HDFCBANK,HDFC Bank Ltd,2026-08-12 10:00:00,1699.32,1702.52,1697.92,1699.32,375974
HDFCBANK,HDFC Bank Ltd,2026-08-12 10:30:00,1695.43,1697.37,1692.95,1695.43,35211
HDFCBANK,HDFC Bank Ltd,2026-08-12 11:00:00,1681.74,1684.55,1680.33,1681.74,132327
HDFCBANK,HDFC Bank Ltd,2026-08-12 11:30:00,1680.68,1680.76,1678.17,1680.68,46455
HDFCBANK,HDFC Bank Ltd,2026-08-12 12:00:00,1690.27,1692.83,1686.48,1690.27,104867
HDFCBANK,HDFC Bank Ltd,2026-08-12 12:30:00,1695.23,1697.84,1694.36,1695.23,322178
HDFCBANK,HDFC Bank Ltd,2026-08-12 13:00:00,1686.06,1689.5,1684.26,1686.06,384744
HDFCBANK,HDFC Bank Ltd,2026-08-12 13:30:00,1694.87,1695.8,1693.13,1694.87,114518
HDFCBANK,HDFC Bank Ltd,2026-08-12 14:00:00,1698.34,1700.2,1697.86,1698.34,496341
HDFCBANK,HDFC Bank Ltd,2026-08-12 14:30:00,1698.07,1699.78,1693.74,1698.07,396579
HDFCBANK,HDFC Bank Ltd,2026-08-12 15:00:00,1704.53,1704.54,1704.35,1704.53,112223
HDFCBANK,HDFC Bank Ltd,2026-08-12 15:30:00,1712.26,1713.94,1710.99,1712.26,173618
HDFCBANK,HDFC Bank Ltd,2026-08-13 09:30:00,1716.51,1718.92,1715.1,1716.51,273863
HDFCBANK,HDFC Bank Ltd,2026-08-13 10:00:00,1719.96,1722.34,1717.8,1719.96,425907
HDFCBANK,HDFC Bank Ltd,2026-08-13 10:30:00,1726.37,1726.75,1722.96,1726.37,199356
HDFCBANK,HDFC Bank Ltd,2026-08-13 11:00:00,1715.59,1715.92,1714.78,1715.59,458029
HDFCBANK,HDFC Bank Ltd,2026-08-13 11:30:00,1716.16,1717.74,1715.71,1716.16,308637
HDFCBANK,HDFC Bank Ltd,2026-08-13 12:00:00,1729.5,1729.95,1727.13,1729.5,107860
HDFCBANK,HDFC Bank Ltd,2026-08-13 12:30:00,1726.79,1729.25,1725.09,1726.79,348203
HDFCBANK,HDFC Bank Ltd,2026-08-13 13:00:00,1720.92,1723.37,1720.02,1720.92,405220
HDFCBANK,HDFC Bank Ltd,2026-08-13 13:30:00,1727.43,1734.18,1725.32,1727.43,93202
HDFCBANK,HDFC Bank Ltd,2026-08-13 14:00:00,1722.23,1722.52,1719.57,1722.23,78378
HDFCBANK,HDFC Bank Ltd,2026-08-13 14:30:00,1720.99,1724.26,1717.89,1720.99,341492
HDFCBANK,HDFC Bank Ltd,2026-08-13 15:00:00,1717.42,1720.78,1716.49,1717.42,444913
HDFCBANK,HDFC Bank Ltd,2026-08-13 15:30:00,1725.29,1730.98,1722.89,1725.29,221212
HDFCBANK,HDFC Bank Ltd,2026-08-14 09:30:00,1704.33,1705.06,1703.55,1704.33,84183
HDFCBANK,HDFC Bank Ltd,2026-08-14 10:00:00,1711.07,1711.26,1708.3,1711.07,354571
HDFCBANK,HDFC Bank Ltd,2026-08-14 10:30:00,1716.72,1722.5,1714.17,1716.72,350654
HDFCBANK,HDFC Bank Ltd,2026-08-14 11:00:00,1716.07,1716.09,1715.65,1716.07,282567
HDFCBANK,HDFC Bank Ltd,2026-08-14 11:30:00,1715.78,1716.4,1712.29,1715.78,155307
HDFCBANK,HDFC Bank Ltd,2026-08-14 12:00:00,1726.2,1726.77,1723.8,1726.2,481983
HDFCBANK,HDFC Bank Ltd,2026-08-14 12:30:00,1716.94,1719.69,1711.16,1716.94,279928
HDFCBANK,HDFC Bank Ltd,2026-08-14 13:00:00,1719.16,1720.66,1713.96,1719.16,145155
HDFCBANK,HDFC Bank Ltd,2026-08-14 13:30:00,1717.41,1717.74,1716.3,1717.41,217875
HDFCBANK,HDFC Bank Ltd,2026-08-14 14:00:00,1713.28,1713.83,1712.5,1713.28,439143
HDFCBANK,HDFC Bank Ltd,2026-08-14 14:30:00,1708.72,1711.11,1705.33,1708.72,454954
HDFCBANK,HDFC Bank Ltd,2026-08-14 15:00:00,1707.87,1708.46,1705.58,1707.87,254563
HDFCBANK,HDFC Bank Ltd,2026-08-14 15:30:00,1710.98,1711.35,1710.84,1710.98,94854
HDFCBANK,HDFC Bank Ltd,2026-08-17 09:30:00,1701.29,1704.66,1697.47,1701.29,54997
HDFCBANK,HDFC Bank Ltd,2026-08-17 10:00:00,1714.9,1719.96,1710.96,1714.9,125463
HDFCBANK,HDFC Bank Ltd,2026-08-17 10:30:00,1717.66,1723.26,1715.19,1717.66,29411
HDFCBANK,HDFC Bank Ltd,2026-08-17 11:00:00,1713.44,1717.29,1711.45,1713.44,151996
HDFCBANK,HDFC Bank Ltd,2026-08-17 11:30:00,1719.37,1721.55,1712.92,1719.37,169880
HDFCBANK,HDFC Bank Ltd,2026-08-17 12:00:00,1722.08,1724.02,1721.88,1722.08,80597
HDFCBANK,HDFC Bank Ltd,2026-08-17 12:30:00,1722.2,1726.74,1721.28,1722.2,90170
HDFCBANK,HDFC Bank Ltd,2026-08-17 13:00:00,1723.57,1726.99,1722.12,1723.57,450352
HDFCBANK,HDFC Bank Ltd,2026-08-17 13:30:00,1714.19,1718.09,1711.83,1714.19,78374
HDFCBANK,HDFC Bank Ltd,2026-08-17 14:00:00,1722.54,1723.65,1718.29,1722.54,46118
HDFCBANK,HDFC Bank Ltd,2026-08-17 14:30:00,1707.0,1707.04,1704.12,1707.0,444707
HDFCBANK,HDFC Bank Ltd,2026-08-17 15:00:00,1709.02,1712.47,1707.24,1709.02,326842
HDFCBANK,HDFC Bank Ltd,2026-08-17 15:30:00,1714.52,1715.32,1714.42,1714.52,148302
HDFCBANK,HDFC Bank Ltd,2026-08-18 09:30:00,1722.85,1724.82,1722.22,1722.85,294951
HDFCBANK,HDFC Bank Ltd,2026-08-18 10:00:00,1728.54,1729.65,1726.73,1728.54,49928
HDFCBANK,HDFC Bank Ltd,2026-08-18 10:30:00,1720.88,1721.22,1718.51,1720.88,134210
HDFCBANK,HDFC Bank Ltd,2026-08-18 11:00:00,1720.34,1721.49,1717.78,1720.34,337346
HDFCBANK,HDFC Bank Ltd,2026-08-18 11:30:00,1727.79,1729.41,1725.43,1727.79,194110
HDFCBANK,HDFC Bank Ltd,2026-08-18 12:00:00,1728.25,1728.44,1727.28,1728.25,146435
HDFCBANK,HDFC Bank Ltd,2026-08-18 12:30:00,1733.34,1734.32,1732.6,1733.34,230957
HDFCBANK,HDFC Bank Ltd,2026-08-18 13:00:00,1726.36,1727.52,1725.81,1726.36,190553
HDFCBANK,HDFC Bank Ltd,2026-08-18 13:30:00,1727.09,1730.74,1725.79,1727.09,416271
HDFCBANK,HDFC Bank Ltd,2026-08-18 14:00:00,1724.53,1727.06,1723.79,1724.53,49406
HDFCBANK,HDFC Bank Ltd,2026-08-18 14:30:00,1730.03,1730.61,1726.38,1730.03,132266
HDFCBANK,HDFC Bank Ltd,2026-08-18 15:00:00,1726.86,1727.63,1725.71,1726.86,162879
HDFCBANK,HDFC Bank Ltd,2026-08-18 15:30:00,1729.01,1729.19,1727.4,1729.01,92664
TCS,Tata Consultancy Services,2026-08-03 09:30:00,3830.7,3834.54,3825.96,3830.7,134284
TCS,Tata Consultancy Services,2026-08-03 10:00:00,3835.67,3837.17,3827.58,3835.67,328312
TCS,Tata Consultancy Services,2026-08-03 10:30:00,3837.91,3841.07,3832.14,3837.91,179177
TCS,Tata Consultancy Services,2026-08-03 11:00:00,3870.22,3874.0,3864.4,3870.22,457040
TCS,Tata Consultancy Services,2026-08-03 11:30:00,3864.08,3869.7,3858.47,3864.08,316633
TCS,Tata Consultancy Services,2026-08-03 12:00:00,3838.35,3842.41,3833.68,3838.35,369533
TCS,Tata Consultancy Services,2026-08-03 12:30:00,3842.07,3847.9,3823.98,3842.07,157802
TCS,Tata Consultancy Services,2026-08-03 13:00:00,3833.88,3834.83,3823.98,3833.88,306926
TCS,Tata Consultancy Services,2026-08-03 13:30:00,3836.37,3842.49,3834.04,3836.37,196373
TCS,Tata Consultancy Services,2026-08-03 14:00:00,3860.62,3867.51,3854.64,3860.62,315497
TCS,Tata Consultancy Services,2026-08-03 14:30:00,3869.54,3869.62,3869.36,3869.54,386269
TCS,Tata Consultancy Services,2026-08-03 15:00:00,3866.24,3877.05,3863.59,3866.24,234876
TCS,Tata Consultancy Services,2026-08-03 15:30:00,3874.14,3886.94,3861.64,3874.14,421832
TCS,Tata Consultancy Services,2026-08-04 09:30:00,3878.68,3888.75,3878.64,3878.68,131888
TCS,Tata Consultancy Services,2026-08-04 10:00:00,3878.54,3882.66,3872.42,3878.54,240440
TCS,Tata Consultancy Services,2026-08-04 10:30:00,3884.97,3893.09,3884.49,3884.97,215137
TCS,Tata Consultancy Services,2026-08-04 11:00:00,3853.42,3856.85,3848.4,3853.42,24275
TCS,Tata Consultancy Services,2026-08-04 11:30:00,3842.68,3844.36,3836.24,3842.68,474500
TCS,Tata Consultancy Services,2026-08-04 12:00:00,3849.89,3858.65,3846.97,3849.89,135144
TCS,Tata Consultancy Services,2026-08-04 12:30:00,3846.41,3850.03,3840.89,3846.41,344214
TCS,Tata Consultancy Services,2026-08-04 13:00:00,3832.62,3838.5,3826.41,3832.62,399622
TCS,Tata Consultancy Services,2026-08-04 13:30:00,3816.6,3822.72,3805.72,3816.6,60545
TCS,Tata Consultancy Services,2026-08-04 14:00:00,3827.4,3827.76,3818.94,3827.4,309358
TCS,Tata Consultancy Services,2026-08-04 14:30:00,3826.27,3828.16,3821.68,3826.27,201146
TCS,Tata Consultancy Services,2026-08-04 15:00:00,3807.56,3815.15,3800.58,3807.56,185862
TCS,Tata Consultancy Services,2026-08-04 15:30:00,3798.87,3806.87,3798.75,3798.87,159891
TCS,Tata Consultancy Services,2026-08-05 09:30:00,3799.19,3800.02,3795.61,3799.19,168520
TCS,Tata Consultancy Services,2026-08-05 10:00:00,3796.39,3803.12,3786.23,3796.39,278214
TCS,Tata Consultancy Services,2026-08-05 10:30:00,3780.65,3781.5,3770.74,3780.65,172200
TCS,Tata Consultancy Services,2026-08-05 11:00:00,3788.76,3790.68,3787.9,3788.76,377652
TCS,Tata Consultancy Services,2026-08-05 11:30:00,3809.02,3818.01,3802.74,3809.02,91168
TCS,Tata Consultancy Services,2026-08-05 12:00:00,3792.19,3802.52,3787.32,3792.19,275529
TCS,Tata Consultancy Services,2026-08-05 12:30:00,3795.95,3799.6,3779.62,3795.95,126559
TCS,Tata Consultancy Services,2026-08-05 13:00:00,3783.05,3785.94,3773.71,3783.05,102720
TCS,Tata Consultancy Services,2026-08-05 13:30:00,3773.68,3779.37,3764.29,3773.68,108454
TCS,Tata Consultancy Services,2026-08-05 14:00:00,3777.16,3784.14,3774.88,3777.16,7333
TCS,Tata Consultancy Services,2026-08-05 14:30:00,3774.53,3779.03,3774.34,3774.53,37801
TCS,Tata Consultancy Services,2026-08-05 15:00:00,3749.36,3760.25,3743.6,3749.36,286484
TCS,Tata Consultancy Services,2026-08-05 15:30:00,3754.07,3759.71,3748.89,3754.07,457269
TCS,Tata Consultancy Services,2026-08-06 09:30:00,3756.11,3761.94,3754.84,3756.11,208758
TCS,Tata Consultancy Services,2026-08-06 10:00:00,3742.09,3747.96,3734.44,3742.09,328675
TCS,Tata Consultancy Services,2026-08-06 10:30:00,3763.75,3768.58,3754.62,3763.75,424751
TCS,Tata Consultancy Services,2026-08-06 11:00:00,3758.15,3767.24,3754.97,3758.15,66793
TCS,Tata Consultancy Services,2026-08-06 11:30:00,3761.9,3762.15,3758.47,3761.9,200719
TCS,Tata Consultancy Services,2026-08-06 12:00:00,3756.16,3763.88,3752.9,3756.16,206174
TCS,Tata Consultancy Services,2026-08-06 12:30:00,3759.85,3766.9,3756.15,3759.85,286741
TCS,Tata Consultancy Services,2026-08-06 13:00:00,3752.94,3762.23,3744.19,3752.94,261713
TCS,Tata Consultancy Services,2026-08-06 13:30:00,3752.93,3754.0,3748.63,3752.93,446442
TCS,Tata Consultancy Services,2026-08-06 14:00:00,3748.58,3749.27,3747.97,3748.58,76583
TCS,Tata Consultancy Services,2026-08-06 14:30:00,3750.06,3752.34,3743.69,3750.06,299430
TCS,Tata Consultancy Services,2026-08-06 15:00:00,3733.99,3734.27,3731.16,3733.99,445345
TCS,Tata Consultancy Services,2026-08-06 15:30:00,3720.98,3724.85,3719.55,3720.98,301431
TCS,Tata Consultancy Services,2026-08-07 09:30:00,3686.85,3692.45,3685.54,3686.85,93189
TCS,Tata Consultancy Services,2026-08-07 10:00:00,3703.43,3705.11,3694.83,3703.43,410037
TCS,Tata Consultancy Services,2026-08-07 10:30:00,3705.14,3713.68,3702.61,3705.14,411382
TCS,Tata Consultancy Services,2026-08-07 11:00:00,3709.51,3729.6,3703.93,3709.51,289186
TCS,Tata Consultancy Services,2026-08-07 11:30:00,3711.26,3713.04,3709.6,3711.26,227903
TCS,Tata Consultancy Services,2026-08-07 12:00:00,3694.47,3704.68,3686.82,3694.47,398921
TCS,Tata Consultancy Services,2026-08-07 12:30:00,3694.9,3708.71,3689.72,3694.9,457040
TCS,Tata Consultancy Services,2026-08-07 13:00:00,3697.03,3700.0,3690.37,3697.03,66544
TCS,Tata Consultancy Services,2026-08-07 13:30:00,3698.63,3703.55,3695.27,3698.63,188831
TCS,Tata Consultancy Services,2026-08-07 14:00:00,3681.87,3687.82,3674.77,3681.87,229482
TCS,Tata Consultancy Services,2026-08-07 14:30:00,3685.59,3688.79,3684.35,3685.59,36120
TCS,Tata Consultancy Services,2026-08-07 15:00:00,3694.45,3702.01,3690.9,3694.45,317925
TCS,Tata Consultancy Services,2026-08-07 15:30:00,3682.83,3684.27,3681.24,3682.83,145164
TCS,Tata Consultancy Services,2026-08-10 09:30:00,3705.35,3719.88,3704.04,3705.35,432389
TCS,Tata Consultancy Services,2026-08-10 10:00:00,3734.15,3744.05,3730.74,3734.15,150397
TCS,Tata Consultancy Services,2026-08-10 10:30:00,3704.24,3706.62,3701.62,3704.24,459074
TCS,Tata Consultancy Services,2026-08-10 11:00:00,3709.38,3712.21,3707.13,3709.38,447266
TCS,Tata Consultancy Services,2026-08-10 11:30:00,3718.6,3722.13,3711.53,3718.6,307737
TCS,Tata Consultancy Services,2026-08-10 12:00:00,3705.69,3712.75,3703.78,3705.69,421598
TCS,Tata Consultancy Services,2026-08-10 12:30:00,3709.49,3711.69,3707.44,3709.49,275329
TCS,Tata Consultancy Services,2026-08-10 13:00:00,3709.47,3719.94,3704.09,3709.47,260875
TCS,Tata Consultancy Services,2026-08-10 13:30:00,3699.03,3699.25,3698.61,3699.03,410869
TCS,Tata Consultancy Services,2026-08-10 14:00:00,3702.47,3704.93,3692.98,3702.47,370580
TCS,Tata Consultancy Services,2026-08-10 14:30:00,3699.11,3700.66,3697.21,3699.11,285192
TCS,Tata Consultancy Services,2026-08-10 15:00:00,3670.61,3681.2,3667.05,3670.61,174274
TCS,Tata Consultancy Services,2026-08-10 15:30:00,3656.59,3659.47,3651.23,3656.59,308003
TCS,Tata Consultancy Services,2026-08-11 09:30:00,3643.65,3653.06,3634.74,3643.65,29087
TCS,Tata Consultancy Services,2026-08-11 10:00:00,3629.67,3639.11,3622.85,3629.67,245953
TCS,Tata Consultancy Services,2026-08-11 10:30:00,3660.16,3661.74,3656.11,3660.16,229290
TCS,Tata Consultancy Services,2026-08-11 11:00:00,3672.57,3675.61,3662.74,3672.57,74160
TCS,Tata Consultancy Services,2026-08-11 11:30:00,3681.0,3684.86,3671.27,3681.0,53937
TCS,Tata Consultancy Services,2026-08-11 12:00:00,3661.4,3664.28,3657.2,3661.4,199953
TCS,Tata Consultancy Services,2026-08-11 12:30:00,3651.46,3659.79,3642.57,3651.46,385626
TCS,Tata Consultancy Services,2026-08-11 13:00:00,3657.46,3658.99,3652.81,3657.46,348663
TCS,Tata Consultancy Services,2026-08-11 13:30:00,3662.5,3664.13,3661.89,3662.5,316259
TCS,Tata Consultancy Services,2026-08-11 14:00:00,3667.77,3669.28,3657.73,3667.77,9869
TCS,Tata Consultancy Services,2026-08-11 14:30:00,3680.1,3680.41,3670.37,3680.1,368872
TCS,Tata Consultancy Services,2026-08-11 15:00:00,3698.5,3700.25,3696.58,3698.5,205838
TCS,Tata Consultancy Services,2026-08-11 15:30:00,3719.29,3725.86,3714.08,3719.29,161895
TCS,Tata Consultancy Services,2026-08-12 09:30:00,3700.12,3701.79,3688.9,3700.12,74806
TCS,Tata Consultancy Services,2026-08-12 10:00:00,3687.27,3695.17,3679.36,3687.27,324983
TCS,Tata Consultancy Services,2026-08-12 10:30:00,3694.53,3698.81,3688.62,3694.53,383762
TCS,Tata Consultancy Services,2026-08-12 11:00:00,3699.7,3710.67,3691.48,3699.7,236936
TCS,Tata Consultancy Services,2026-08-12 11:30:00,3690.65,3692.48,3688.43,3690.65,57672
TCS,Tata Consultancy Services,2026-08-12 12:00:00,3695.07,3697.75,3694.28,3695.07,230123
TCS,Tata Consultancy Services,2026-08-12 12:30:00,3682.56,3684.02,3679.15,3682.56,150210
TCS,Tata Consultancy Services,2026-08-12 13:00:00,3676.29,3680.3,3667.61,3676.29,154380
TCS,Tata Consultancy Services,2026-08-12 13:30:00,3663.52,3665.38,3653.4,3663.52,449539
TCS,Tata Consultancy Services,2026-08-12 14:00:00,3679.23,3690.53,3676.69,3679.23,103905
TCS,Tata Consultancy Services,2026-08-12 14:30:00,3696.95,3697.03,3691.28,3696.95,33609
TCS,Tata Consultancy Services,2026-08-12 15:00:00,3702.03,3713.82,3701.58,3702.03,131396
TCS,Tata Consultancy Services,2026-08-12 15:30:00,3715.4,3724.55,3715.38,3715.4,281974
TCS,Tata Consultancy Services,2026-08-13 09:30:00,3757.25,3757.74,3754.48,3757.25,444863
TCS,Tata Consultancy Services,2026-08-13 10:00:00,3769.7,3775.69,3766.96,3769.7,363058
TCS,Tata Consultancy Services,2026-08-13 10:30:00,3776.98,3783.89,3774.29,3776.98,312947
TCS,Tata Consultancy Services,2026-08-13 11:00:00,3776.55,3781.47,3774.33,3776.55,25880
TCS,Tata Consultancy Services,2026-08-13 11:30:00,3806.38,3814.33,3801.79,3806.38,378622
TCS,Tata Consultancy Services,2026-08-13 12:00:00,3813.24,3820.48,3813.19,3813.24,372950
TCS,Tata Consultancy Services,2026-08-13 12:30:00,3796.89,3802.63,3793.0,3796.89,48828
TCS,Tata Consultancy Services,2026-08-13 13:00:00,3795.01,3798.07,3787.27,3795.01,111534
TCS,Tata Consultancy Services,2026-08-13 13:30:00,3803.0,3803.65,3798.7,3803.0,405149
TCS,Tata Consultancy Services,2026-08-13 14:00:00,3819.41,3824.77,3810.28,3819.41,39663
TCS,Tata Consultancy Services,2026-08-13 14:30:00,3813.87,3820.84,3808.92,3813.87,133177
TCS,Tata Consultancy Services,2026-08-13 15:00:00,3810.89,3817.28,3807.04,3810.89,242697
TCS,Tata Consultancy Services,2026-08-13 15:30:00,3807.31,3808.83,3802.16,3807.31,97089
TCS,Tata Consultancy Services,2026-08-14 09:30:00,3760.79,3763.6,3750.44,3760.79,90895
TCS,Tata Consultancy Services,2026-08-14 10:00:00,3748.07,3748.21,3735.37,3748.07,140920
TCS,Tata Consultancy Services,2026-08-14 10:30:00,3745.31,3747.09,3742.21,3745.31,414533
TCS,Tata Consultancy Services,2026-08-14 11:00:00,3760.94,3768.94,3750.03,3760.94,180642
TCS,Tata Consultancy Services,2026-08-14 11:30:00,3780.93,3782.87,3775.75,3780.93,38487
TCS,Tata Consultancy Services,2026-08-14 12:00:00,3777.86,3796.62,3772.22,3777.86,272796
TCS,Tata Consultancy Services,2026-08-14 12:30:00,3766.21,3771.4,3759.96,3766.21,302211
TCS,Tata Consultancy Services,2026-08-14 13:00:00,3770.25,3773.75,3768.11,3770.25,358433
TCS,Tata Consultancy Services,2026-08-14 13:30:00,3741.25,3742.09,3736.39,3741.25,271770
TCS,Tata Consultancy Services,2026-08-14 14:00:00,3768.39,3768.61,3766.28,3768.39,195828
TCS,Tata Consultancy Services,2026-08-14 14:30:00,3768.72,3771.64,3766.07,3768.72,493196
TCS,Tata Consultancy Services,2026-08-14 15:00:00,3772.31,3772.77,3768.72,3772.31,348777
TCS,Tata Consultancy Services,2026-08-14 15:30:00,3751.63,3756.93,3748.69,3751.63,223238
TCS,Tata Consultancy Services,2026-08-17 09:30:00,3771.8,3783.5,3768.66,3771.8,358016
TCS,Tata Consultancy Services,2026-08-17 10:00:00,3768.77,3772.31,3766.26,3768.77,426704
TCS,Tata Consultancy Services,2026-08-17 10:30:00,3764.55,3764.76,3753.07,3764.55,459050
TCS,Tata Consultancy Services,2026-08-17 11:00:00,3781.03,3783.73,3767.92,3781.03,176599
TCS,Tata Consultancy Services,2026-08-17 11:30:00,3794.14,3798.11,3790.22,3794.14,416307
TCS,Tata Consultancy Services,2026-08-17 12:00:00,3802.62,3805.85,3793.44,3802.62,248231
TCS,Tata Consultancy Services,2026-08-17 12:30:00,3777.41,3791.03,3765.43,3777.41,389021
TCS,Tata Consultancy Services,2026-08-17 13:00:00,3777.07,3786.56,3770.22,3777.07,133517
TCS,Tata Consultancy Services,2026-08-17 13:30:00,3795.88,3808.98,3787.28,3795.88,338416
TCS,Tata Consultancy Services,2026-08-17 14:00:00,3798.48,3806.09,3786.42,3798.48,180645
TCS,Tata Consultancy Services,2026-08-17 14:30:00,3818.86,3818.96,3812.29,3818.86,59499
TCS,Tata Consultancy Services,2026-08-17 15:00:00,3800.52,3806.05,3781.4,3800.52,225104
TCS,Tata Consultancy Services,2026-08-17 15:30:00,3795.63,3795.75,3784.66,3795.63,53772
TCS,Tata Consultancy Services,2026-08-18 09:30:00,3760.59,3762.14,3747.35,3760.59,221560
TCS,Tata Consultancy Services,2026-08-18 10:00:00,3756.54,3762.88,3753.68,3756.54,55109
TCS,Tata Consultancy Services,2026-08-18 10:30:00,3755.62,3765.42,3755.28,3755.62,211753
TCS,Tata Consultancy Services,2026-08-18 11:00:00,3771.52,3775.58,3755.14,3771.52,129136
TCS,Tata Consultancy Services,2026-08-18 11:30:00,3785.7,3789.2,3772.62,3785.7,490512
TCS,Tata Consultancy Services,2026-08-18 12:00:00,3792.47,3802.72,3791.91,3792.47,147583
TCS,Tata Consultancy Services,2026-08-18 12:30:00,3780.35,3782.06,3763.82,3780.35,76361
TCS,Tata Consultancy Services,2026-08-18 13:00:00,3783.79,3792.82,3781.46,3783.79,249347
TCS,Tata Consultancy Services,2026-08-18 13:30:00,3790.67,3792.06,3787.43,3790.67,192845
TCS,Tata Consultancy Services,2026-08-18 14:00:00,3799.92,3800.97,3797.97,3799.92,67869
TCS,Tata Consultancy Services,2026-08-18 14:30:00,3810.13,3820.82,3803.31,3810.13,164496
TCS,Tata Consultancy Services,2026-08-18 15:00:00,3820.1,3829.7,3807.21,3820.1,176858
TCS,Tata Consultancy Services,2026-08-18 15:30:00,3826.78,3833.37,3817.9,3826.78,191511
ICICIBANK,ICICI Bank Ltd,2026-08-03 09:30:00,1121.27,1121.84,1120.68,1121.27,217017
ICICIBANK,ICICI Bank Ltd,2026-08-03 10:00:00,1118.76,1120.5,1116.5,1118.76,293421
ICICIBANK,ICICI Bank Ltd,2026-08-03 10:30:00,1118.76,1121.25,1118.36,1118.76,11268
ICICIBANK,ICICI Bank Ltd,2026-08-03 11:00:00,1116.45,1120.05,1114.98,1116.45,121543
ICICIBANK,ICICI Bank Ltd,2026-08-03 11:30:00,1122.11,1125.18,1119.92,1122.11,343000
ICICIBANK,ICICI Bank Ltd,2026-08-03 12:00:00,1126.67,1129.25,1125.16,1126.67,485996
ICICIBANK,ICICI Bank Ltd,2026-08-03 12:30:00,1127.03,1127.47,1122.56,1127.03,237485
ICICIBANK,ICICI Bank Ltd,2026-08-03 13:00:00,1130.87,1131.23,1129.94,1130.87,449216
ICICIBANK,ICICI Bank Ltd,2026-08-03 13:30:00,1132.81,1134.59,1130.38,1132.81,93074
ICICIBANK,ICICI Bank Ltd,2026-08-03 14:00:00,1134.14,1136.29,1133.03,1134.14,384810
ICICIBANK,ICICI Bank Ltd,2026-08-03 14:30:00,1133.27,1133.61,1132.7,1133.27,117573
ICICIBANK,ICICI Bank Ltd,2026-08-03 15:00:00,1130.72,1132.24,1129.73,1130.72,238838
ICICIBANK,ICICI Bank Ltd,2026-08-03 15:30:00,1131.61,1132.01,1130.36,1131.61,159720
ICICIBANK,ICICI Bank Ltd,2026-08-04 09:30:00,1129.27,1131.18,1127.54,1129.27,50991
ICICIBANK,ICICI Bank Ltd,2026-08-04 10:00:00,1128.81,1130.02,1127.35,1128.81,280678
ICICIBANK,ICICI Bank Ltd,2026-08-04 10:30:00,1137.73,1137.77,1130.44,1137.73,290032
ICICIBANK,ICICI Bank Ltd,2026-08-04 11:00:00,1141.54,1148.16,1141.12,1141.54,290484
ICICIBANK,ICICI Bank Ltd,2026-08-04 11:30:00,1137.32,1137.73,1135.28,1137.32,301564
ICICIBANK,ICICI Bank Ltd,2026-08-04 12:00:00,1132.81,1132.85,1131.97,1132.81,119829
ICICIBANK,ICICI Bank Ltd,2026-08-04 12:30:00,1136.4,1140.48,1135.64,1136.4,152289
ICICIBANK,ICICI Bank Ltd,2026-08-04 13:00:00,1149.51,1152.06,1145.65,1149.51,127034
ICICIBANK,ICICI Bank Ltd,2026-08-04 13:30:00,1148.06,1149.1,1147.89,1148.06,349386
ICICIBANK,ICICI Bank Ltd,2026-08-04 14:00:00,1148.38,1151.21,1147.42,1148.38,405582
ICICIBANK,ICICI Bank Ltd,2026-08-04 14:30:00,1141.12,1142.73,1141.08,1141.12,448812
ICICIBANK,ICICI Bank Ltd,2026-08-04 15:00:00,1145.62,1145.87,1139.12,1145.62,96075
ICICIBANK,ICICI Bank Ltd,2026-08-04 15:30:00,1140.01,1141.38,1137.28,1140.01,427686
ICICIBANK,ICICI Bank Ltd,2026-08-05 09:30:00,1141.57,1143.94,1140.96,1141.57,302612
ICICIBANK,ICICI Bank Ltd,2026-08-05 10:00:00,1137.5,1140.2,1136.36,1137.5,103688
